,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
74,07/01/2022,Vente,"201000,00",0,Appartement,74.0,4.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
75,07/01/2022,Vente,"201000,00",0,Appartement,44.0,2.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
76,07/01/2022,Vente,"201000,00",0,Appartement,36.0,2.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
77,07/01/2022,Vente,"201000,00",0,Appartement,32.0,1.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
78,07/01/2022,Vente,"201000,00",0,Appartement,36.0,2.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
79,07/01/2022,Vente,"201000,00",0,Appartement,12.0,1.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
80,07/01/2022,Vente,"201000,00",0,Local industriel. commercial ou assimilé,61.0,0.0,400.0,42 RUE VOLNEY ANGERS 49000 France,47.462097,-0.542305,42 Rue Volney 49000 Angers,0.78,housenumber,49007_8070_00042,42,Rue Volney,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
81,14/01/2022,Vente,"186500,00",0,Maison,92.0,5.0,377.0,4 RUE MARCEL GROSBOIS SARRIGNE 49800 France,47.503667,-0.376455,4 Rue Marcel Grosbois 49800 Sarrigné,0.8,housenumber,49326_0069_00004,4,Rue Marcel Grosbois,,49800,Sarrigné,"49, Maine-et-Loire, Pays de la Loire",49326,,,,ok
82,31/01/2022,Vente,"215000,00",0,Maison,112.0,5.0,701.0,5 CHE DE PASSE TEMPS BRIOLLAY 49125 France,47.57814,-0.49307,5 Chemin de Passe-temps 49125 Briollay,0.71,housenumber,49048_0096_00005,5,Chemin de Passe-temps,,49125,Briollay,"49, Maine-et-Loire, Pays de la Loire",49048,,,,ok
83,11/01/2022,Vente,"575000,00",0,Maison,170.0,6.0,420.0,14 RUE DAVID D ANGERS LES PONTS DE CE 49130 France,47.431789,-0.528611,14 Rue David d'Angers 49130 Les Ponts-de-Cé,0.84,housenumber,49246_0190_00014,14,Rue David d'Angers,,49130,Les Ponts-de-Cé,"49, Maine-et-Loire, Pays de la Loire",49246,,,,ok
84,05/01/2022,Vente,"271000,00",0,Maison,99.0,5.0,297.0,187 RUE DU DOC GUICHARD ANGERS 49000 France,47.449829,-0.549725,187 Rue du docteur Guichard 49000 Angers,0.73,housenumber,49007_2500_00187,187,Rue du docteur Guichard,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
85,24/01/2022,Vente,"380000,00",0,Local industriel. commercial ou assimilé,12.0,0.0,546.0,23 RTE DE GAGNEBERT LES GARENNES SUR LOIRE 49610 France,47.401642,-0.482481,23 Route de Gagnebert 49610 Les Garennes sur Loire,0.79,housenumber,49167_0040_00023,23,Route de Gagnebert,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
86,24/01/2022,Vente,"380000,00",0,Maison,205.0,4.0,800.0,23 RTE DE GAGNEBERT LES GARENNES SUR LOIRE 49610 France,47.401642,-0.482481,23 Route de Gagnebert 49610 Les Garennes sur Loire,0.79,housenumber,49167_0040_00023,23,Route de Gagnebert,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
87,24/01/2022,Vente,"380000,00",0,Local industriel. commercial ou assimilé,12.0,0.0,800.0,23 RTE DE GAGNEBERT LES GARENNES SUR LOIRE 49610 France,47.401642,-0.482481,23 Route de Gagnebert 49610 Les Garennes sur Loire,0.79,housenumber,49167_0040_00023,23,Route de Gagnebert,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
88,24/01/2022,Vente,"380000,00",0,Maison,205.0,4.0,546.0,23 RTE DE GAGNEBERT LES GARENNES SUR LOIRE 49610 France,47.401642,-0.482481,23 Route de Gagnebert 49610 Les Garennes sur Loire,0.79,housenumber,49167_0040_00023,23,Route de Gagnebert,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
89,27/01/2022,Vente,"299400,00",0,Maison,97.0,4.0,472.0,18 RUE DES POIS DE SENTEUR LOIRE-AUTHION 49800 France,47.46251,-0.389668,18 Rue des Pois de Senteur 49800 Loire-Authion,0.84,housenumber,49307_0740_00018,18,Rue des Pois de Senteur,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49004,Andard,,ok
90,13/01/2022,Vente,"275000,00",0,Maison,95.0,5.0,532.0,14 RUE LOUIS ARMSTRONG TRELAZE 49800 France,47.45549,-0.509034,14 Rue Louis Armstrong 49800 Trélazé,0.81,housenumber,49353_0638_00014,14,Rue Louis Armstrong,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
91,28/01/2022,Vente,"515000,00",0,Maison,171.0,7.0,1023.0,5 RUE DES MEUNIERS PLESSIS-GRAMMOIRE (LE) 49124 France,47.495459,-0.434431,5 Rue des Meuniers 49124 Le Plessis-Grammoire,0.83,housenumber,49241_0057_00005,5,Rue des Meuniers,,49124,Le Plessis-Grammoire,"49, Maine-et-Loire, Pays de la Loire",49241,,,,ok
92,28/01/2022,Vente,"515000,00",0,Maison,171.0,7.0,500.0,5 RUE DES MEUNIERS PLESSIS-GRAMMOIRE (LE) 49124 France,47.495459,-0.434431,5 Rue des Meuniers 49124 Le Plessis-Grammoire,0.83,housenumber,49241_0057_00005,5,Rue des Meuniers,,49124,Le Plessis-Grammoire,"49, Maine-et-Loire, Pays de la Loire",49241,,,,ok
93,06/01/2022,Vente,"360000,00",0,Maison,120.0,5.0,223.0,19 RUE RENE RABAULT ANGERS 49100 France,47.481847,-0.533948,19 Rue René Rabault 49100 Angers,0.81,housenumber,49007_6757_00019,19,Rue René Rabault,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
94,14/01/2022,Vente,"374000,00",0,Maison,146.0,5.0,168.0,38 RUE HAUTE DE BEAUMANOIR TRELAZE 49800 France,47.45299,-0.515291,38 Rue Haute de Beaumanoir 49800 Trélazé,0.82,housenumber,49353_0081_00038,38,Rue Haute de Beaumanoir,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
95,31/01/2022,Vente,"210000,00",0,Maison,109.0,4.0,408.0,36 RUE DE LA VICTOIRE TRELAZE 49800 France,47.44279,-0.50087,36 Rue de la Victoire 49800 Trélazé,0.81,housenumber,49353_1080_00036,36,Rue de la Victoire,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
96,24/01/2022,Vente,"285000,00",0,Maison,106.0,5.0,179.0,7 RUE CLEMENT JANNEQUIN ANGERS 49000 France,47.451489,-0.55216,7 Rue Clément Janequin 49000 Angers,0.8,housenumber,49007_1880_00007,7,Rue Clément Janequin,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
97,14/01/2022,Vente,"590000,00",0,Maison,189.0,7.0,778.0,5 RUE CLOUET PERRUCHES ANGERS 49000 France,47.444976,-0.570891,5 Rue Clouet des Pesruches 49100 Angers,0.65,housenumber,49007_dxonsy_00005,5,Rue Clouet des Pesruches,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
98,07/01/2022,Vente,"887000,00",0,Local industriel. commercial ou assimilé,6.0,0.0,582.0,15 RUE CHATEAUBRIAND ANGERS 49000 France,47.455311,-0.539285,15 Rue Châteaubriand 49000 Angers,0.81,housenumber,49007_1710_00015,15,Rue Châteaubriand,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
99,07/01/2022,Vente,"887000,00",0,Maison,181.0,7.0,582.0,15 RUE CHATEAUBRIAND ANGERS 49000 France,47.455311,-0.539285,15 Rue Châteaubriand 49000 Angers,0.81,housenumber,49007_1710_00015,15,Rue Châteaubriand,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
100,20/01/2022,Vente,"245000,00",0,Maison,99.0,4.0,227.0,106 RUE FRANCOIS MAURIAC TRELAZE 49800 France,47.45703,-0.476543,106 Rue François Mauriac 49800 Trélazé,0.82,housenumber,49353_0399_00106,106,Rue François Mauriac,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
101,20/01/2022,Vente,"212000,00",0,Maison,66.0,4.0,167.0,5 COUR DE LA CROIX BLANCHE ANGERS 49100 France,47.479603,-0.518093,5 Cour de la Croix Blanche 49100 Angers,0.83,housenumber,49007_2158_00005,5,Cour de la Croix Blanche,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
102,31/01/2022,Vente,"162500,00",0,Maison,76.0,4.0,106.0,16 ALL DES DOLANTINES VERRIERES-EN-ANJOU 49112 France,47.523985,-0.442807,16 Allée des Dolantines 49480 Verrières-en-Anjou,0.68,housenumber,49238_0031_00016,16,Allée des Dolantines,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49238,Pellouailles-les-Vignes,,ok
103,31/01/2022,Vente,"379000,00",0,Maison,115.0,5.0,488.0,4 RUE BRUANT DES ROSEAUX LOIRE-AUTHION 49800 France,47.461838,-0.383978,4 Rue Bruant des Roseaux 49800 Loire-Authion,0.83,housenumber,49004_0097_00004,4,Rue Bruant des Roseaux,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49004,Andard,,ok
104,28/01/2022,Vente,"291550,00",0,Maison,100.0,4.0,386.0,32 RUE VICTOR HUGO VERRIERES-EN-ANJOU 49480 France,47.523302,-0.466528,32 Rue Victor Hugo 49480 Verrières-en-Anjou,0.83,housenumber,49323_0190_00032,32,Rue Victor Hugo,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49323,Saint-Sylvain-d'Anjou,,ok
105,05/01/2022,Vente,"160000,00",0,Maison,55.0,1.0,175.0,1 RUE ST JEAN DE L ISLE BRISSAC LOIRE AUBANCE 49250 France,47.397547,-0.314863,1 Rue Saint-Jean-de-l'Isle 49320 Brissac Loire Aubance,0.71,housenumber,49317_0092_00001,1,Rue Saint-Jean-de-l'Isle,,49320,Brissac Loire Aubance,"49, Maine-et-Loire, Pays de la Loire",49050,49317,Saint-Rémy-la-Varenne,,ok
106,04/02/2022,Vente,"650000,00",0,Local industriel. commercial ou assimilé,700.0,0.0,1863.0,25 RUE EDMOND CANNELLE LES PONTS DE CE 49130 France,47.434793,-0.504718,25 Rue Edmond Cannelle 49130 Les Ponts-de-Cé,0.83,housenumber,49246_0268_00025,25,Rue Edmond Cannelle,,49130,Les Ponts-de-Cé,"49, Maine-et-Loire, Pays de la Loire",49246,,,,ok
107,10/01/2022,Vente,"295000,00",0,Maison,131.0,4.0,400.0,2 RUE DU BOIS DE SAINT JEAN LES GARENNES SUR LOIRE 49320 France,47.36064,-0.450183,Rue de Verdun 49320 Les Garennes sur Loire,0.53,street,49167_0274,,Rue de Verdun,,49320,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49290,Saint-Jean-des-Mauvrets,,ok
108,27/01/2022,Vente,"280000,00",0,Local industriel. commercial ou assimilé,130.0,0.0,147.0,289 AV PASTEUR ANGERS 49100 France,47.481564,-0.523504,289 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00289,289,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
109,27/01/2022,Vente,"355000,00",0,Maison,109.0,5.0,692.0,11 RTE DE ST MELAINE LES GARENNES SUR LOIRE 49610 France,47.385249,-0.494921,11 Route de Saint-Melaine 49610 Les Garennes sur Loire,0.72,housenumber,49167_0096_00011,11,Route de Saint-Melaine,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
110,28/01/2022,Vente,"415000,00",0,Maison,174.0,7.0,696.0,4 RUE DU VIEUX BOURG LES GARENNES SUR LOIRE 49320 France,47.36064,-0.450183,Rue de Verdun 49320 Les Garennes sur Loire,0.56,street,49167_0274,,Rue de Verdun,,49320,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49290,Saint-Jean-des-Mauvrets,,ok
111,31/01/2022,Vente,"357000,00",0,Maison,100.0,4.0,783.0,7 RUE DE LA VIEILLE TOUR BRIOLLAY 49125 France,47.572289,-0.487194,7 Rue de la Vieille Tour 49125 Briollay,0.81,housenumber,49048_0083_00007,7,Rue de la Vieille Tour,,49125,Briollay,"49, Maine-et-Loire, Pays de la Loire",49048,,,,ok
112,31/01/2022,Vente,"175000,00",0,Maison,85.0,4.0,297.0,2 RUE MARCEL GROSBOIS SARRIGNE 49800 France,47.503577,-0.376392,2 Rue Marcel Grosbois 49800 Sarrigné,0.8,housenumber,49326_0069_00002,2,Rue Marcel Grosbois,,49800,Sarrigné,"49, Maine-et-Loire, Pays de la Loire",49326,,,,ok
113,28/01/2022,Vente,"263100,00",0,Maison,106.0,7.0,944.0,12 CHE DU MOULIN NEUF LES GARENNES SUR LOIRE 49320 France,47.363347,-0.47383,Chemin de Clabeau 49320 Les Garennes sur Loire,0.54,street,49167_0265,,Chemin de Clabeau,,49320,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49290,Saint-Jean-des-Mauvrets,,ok
114,12/01/2022,Vente,"300000,00",0,Maison,90.0,5.0,563.0,7 SQ HENRI CORMEAU ANGERS 49100 France,47.480849,-0.518478,7 Square Henri Cormeau 49100 Angers,0.69,housenumber,49007_3935_00007,7,Square Henri Cormeau,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
115,20/01/2022,Vente,"330000,00",0,Maison,133.0,6.0,612.0,9 RTE DU PIGEON D'OR LOIRE-AUTHION 49800 France,47.468675,-0.39097,9 Route du Pigeon d'Or 49800 Loire-Authion,0.76,housenumber,49004_0053_00009,9,Route du Pigeon d'Or,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49004,Andard,,ok
116,17/01/2022,Vente,"145000,00",0,Maison,49.0,3.0,60.0,5 IMP BELLEVUE MURS-ERIGNE 49610 France,47.39671,-0.537183,5 Impasse Bellevue 49610 Mûrs-Erigné,0.71,housenumber,49223_0011_00005,5,Impasse Bellevue,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,,ok
117,19/01/2022,Vente,"272190,00",0,Maison,85.0,4.0,435.0,2 RUE DES VERGERS FLEURIS BRISSAC LOIRE AUBANCE 49320 France,47.391795,-0.429452,2 Rue des Vergers Fleuris 49320 Brissac Loire Aubance,0.85,housenumber,49050_0768_00002,2,Rue des Vergers Fleuris,,49320,Brissac Loire Aubance,"49, Maine-et-Loire, Pays de la Loire",49050,49318,Saint-Saturnin-sur-Loire,,ok
118,01/02/2022,Vente,"295000,00",0,Maison,127.0,5.0,882.0,13 CHE DES FOUSSEAUX VERRIERES-EN-ANJOU 49480 France,47.515385,-0.467343,13 Chemin des Fousseaux 49480 Verrières-en-Anjou,0.76,housenumber,49323_0067_00013,13,Chemin des Fousseaux,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49323,Saint-Sylvain-d'Anjou,,ok
119,01/02/2022,Vente,"295000,00",0,Maison,127.0,5.0,344.0,13 CHE DES FOUSSEAUX VERRIERES-EN-ANJOU 49480 France,47.515385,-0.467343,13 Chemin des Fousseaux 49480 Verrières-en-Anjou,0.76,housenumber,49323_0067_00013,13,Chemin des Fousseaux,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49323,Saint-Sylvain-d'Anjou,,ok
120,03/02/2022,Vente,"210000,00",0,Maison,78.0,2.0,537.0,3 CHE DE L'AUDINAIS RIVES-DU-LOIR-EN-ANJOU 49140 France,47.552273,-0.428565,3 Chemin de l'Audinais 49140 Rives-du-Loir-en-Anjou,0.77,housenumber,49377_0332_00003,3,Chemin de l'Audinais,,49140,Rives-du-Loir-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49377,49377,Villevêque,,ok
121,27/01/2022,Vente,"175000,00",0,Maison,62.0,3.0,195.0,60 RUE HENRI BERGSON TRELAZE 49800 France,47.459118,-0.477703,60 Rue Henri Bergson 49800 Trélazé,0.81,housenumber,49353_0533_00060,60,Rue Henri Bergson,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
122,31/01/2022,Vente,"600000,00",0,Maison,110.0,4.0,154.0,68 RUE JEAN DE LA FONTAINE ANGERS 49000 France,47.459544,-0.550756,68 Rue Jean De La Fontaine 49000 Angers,0.84,housenumber,49007_4550_00068,68,Rue Jean De La Fontaine,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
123,14/01/2022,Vente,"380000,00",0,Maison,116.0,5.0,540.0,6 CHE DES FOUGERAIES LES GARENNES SUR LOIRE 49610 France,47.400543,-0.49897,6 Chemin des Fougeraies 49610 Les Garennes sur Loire,0.77,housenumber,49167_0039_00006,6,Chemin des Fougeraies,,49610,Les Garennes sur Loire,"49, Maine-et-Loire, Pays de la Loire",49167,49167,Juigné-sur-Loire,,ok
124,24/01/2022,Vente,"397500,00",0,Maison,125.0,6.0,937.0,11 RUE AMIRAL BARJOT ANGERS 49100 France,47.488289,-0.530675,11 Rue de l'amiral Barjot 49100 Angers,0.72,housenumber,49007_0185_00011,11,Rue de l'amiral Barjot,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
125,27/01/2022,Vente,"453000,00",0,Maison,118.0,4.0,253.0,12 RUE DES FOURS A CHAUX ANGERS 49100 France,47.483888,-0.540988,12 Rue des Fours à Chaux 49100 Angers,0.83,housenumber,49007_3160_00012,12,Rue des Fours à Chaux,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
126,21/01/2022,Vente,"480000,00",0,Maison,170.0,5.0,476.0,20 RUE DE LA MORELLERIE SAINT-BARTHELEMY-D ANJOU 49124 France,47.484366,-0.481803,20 Rue de la Morellerie 49124 Saint-Barthélemy-d'Anjou,0.85,housenumber,49267_0299_00020,20,Rue de la Morellerie,,49124,Saint-Barthélemy-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49267,,,,ok
127,14/01/2022,Vente,"200000,00",0,Maison,66.0,4.0,373.0,68 RUE DE VILLESICARD ANGERS 49000 France,47.450529,-0.532119,68 Rue de Villesicard 49000 Angers,0.82,housenumber,49007_8020_00068,68,Rue de Villesicard,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
128,21/01/2022,Vente,"200000,00",0,Maison,81.0,3.0,250.0,40 RUE LOUIS MONTERNAULT TRELAZE 49800 France,47.443757,-0.492659,40 Rue Louis Monternault 49800 Trélazé,0.82,housenumber,49353_0645_00040,40,Rue Louis Monternault,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
129,08/02/2022,Vente,"234650,00",0,Maison,65.0,2.0,304.0,31 RUE DES FRESNAIES TRELAZE 49800 France,47.44687,-0.503221,31 Rue des Fresnaies 49800 Trélazé,0.81,housenumber,49353_0420_00031,31,Rue des Fresnaies,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
130,25/01/2022,Vente,"420000,00",0,Maison,150.0,6.0,1000.0,21 RTE DU CLOS DU VAU RIVES-DU-LOIR-EN-ANJOU 49140 France,47.576721,-0.464598,21 Route du Clos du Vau 49140 Rives-du-Loir-en-Anjou,0.79,housenumber,49337_0097_00021,21,Route du Clos du Vau,,49140,Rives-du-Loir-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49377,49337,Soucelles,,ok
131,25/01/2022,Vente,"420000,00",0,Maison,150.0,6.0,4675.0,21 RTE DU CLOS DU VAU RIVES-DU-LOIR-EN-ANJOU 49140 France,47.576721,-0.464598,21 Route du Clos du Vau 49140 Rives-du-Loir-en-Anjou,0.79,housenumber,49337_0097_00021,21,Route du Clos du Vau,,49140,Rives-du-Loir-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49377,49337,Soucelles,,ok
132,07/02/2022,Vente,"420000,00",0,Maison,118.0,4.0,1583.0,11 RUE DE MONGAZON SAINT-BARTHELEMY-D ANJOU 49124 France,47.483723,-0.483438,11 Rue de Mongazon 49124 Saint-Barthélemy-d'Anjou,0.84,housenumber,49267_0286_00011,11,Rue de Mongazon,,49124,Saint-Barthélemy-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49267,,,,ok
133,07/02/2022,Vente,"420000,00",0,Maison,118.0,4.0,500.0,11 RUE DE MONGAZON SAINT-BARTHELEMY-D ANJOU 49124 France,47.483723,-0.483438,11 Rue de Mongazon 49124 Saint-Barthélemy-d'Anjou,0.84,housenumber,49267_0286_00011,11,Rue de Mongazon,,49124,Saint-Barthélemy-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49267,,,,ok
134,31/01/2022,Vente,"236650,00",0,Maison,110.0,4.0,202.0,46 RUE ANATOLE FRANCE TRELAZE 49800 France,47.456403,-0.47648,46 Rue Anatole France 49800 Trélazé,0.81,housenumber,49353_0016_00046,46,Rue Anatole France,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
135,07/02/2022,Vente,"410000,00",0,Maison,101.0,6.0,327.0,101 RUE ADRIEN RECOUVREUR ANGERS 49000 France,47.4509,-0.560238,101 Rue Adrien Recouvreur 49000 Angers,0.83,housenumber,49007_0060_00101,101,Rue Adrien Recouvreur,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
136,08/02/2022,Vente,"257400,00",0,Maison,78.0,2.0,621.0,1 RUE DES SERRES MURS-ERIGNE 49610 France,47.40193,-0.522557,1 Rue des Serres 49610 Mûrs-Erigné,0.8,housenumber,49223_0128_00001,1,Rue des Serres,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,,ok
137,10/02/2022,Vente,"370000,00",0,Maison,145.0,4.0,215.0,22 RUE DES ROSERAIES ANGERS 49000 France,47.463472,-0.533937,22 Rue des Roseraies 49000 Angers,0.81,housenumber,49007_7010_00022,22,Rue des Roseraies,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
138,27/01/2022,Vente,"305263,00",0,Maison,97.0,5.0,1466.0,1   LA RUE DES BOIS VERRIERES-EN-ANJOU 49112 France,47.522379,-0.446997,1 Square Anne-Françoise Moriceau 49112 Verrières-en-Anjou,0.5,housenumber,49323_0022_00001,1,Square Anne-Françoise Moriceau,,49112,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49238,Pellouailles-les-Vignes,,ok
139,27/01/2022,Vente,"305263,00",0,Maison,97.0,5.0,500.0,1   LA RUE DES BOIS VERRIERES-EN-ANJOU 49112 France,47.522379,-0.446997,1 Square Anne-Françoise Moriceau 49112 Verrières-en-Anjou,0.5,housenumber,49323_0022_00001,1,Square Anne-Françoise Moriceau,,49112,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49238,Pellouailles-les-Vignes,,ok
140,10/02/2022,Vente,"250000,00",0,Maison,88.0,5.0,995.0,33 RUE DE PORTE BISE TIERCE 49125 France,47.623012,-0.469842,33 Rue de Porte Bise 49125 Tiercé,0.79,housenumber,49347_0146_00033,33,Rue de Porte Bise,,49125,Tiercé,"49, Maine-et-Loire, Pays de la Loire",49347,,,,ok
141,31/01/2022,Vente,"215000,00",0,Maison,86.0,4.0,270.0,19 RUE DES LAURIERS LOIRE-AUTHION 49800 France,47.445659,-0.415559,19 Rue des Lauriers 49800 Loire-Authion,0.82,housenumber,49042_0067_00019,19,Rue des Lauriers,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49042,Brain-sur-l'Authion,,ok
142,07/02/2022,Vente,"330000,00",0,Maison,103.0,5.0,557.0,275   GRAND CLAYE MURS-ERIGNE 49610 France,47.387116,-0.535206,275 Grand Claye 49610 Mûrs-Erigné,0.8,housenumber,49223_b094_00275,275,Grand Claye,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,,ok
143,02/02/2022,Vente,"370000,00",0,Maison,66.0,3.0,770.0,29 AV JEAN BOUTTON LES PONTS DE CE 49130 France,47.43871,-0.507822,29 Avenue Jean Boutton 49130 Les Ponts-de-Cé,0.77,housenumber,49246_0460_00029,29,Avenue Jean Boutton,,49130,Les Ponts-de-Cé,"49, Maine-et-Loire, Pays de la Loire",49246,,,,ok
144,27/01/2022,Vente,"285000,00",0,Maison,100.0,4.0,571.0,13 CHE DES CHASSEURS MURS-ERIGNE 49610 France,47.395887,-0.539471,13 Chemin des Chasseurs 49610 Mûrs-Erigné,0.73,housenumber,49223_0036_00013,13,Chemin des Chasseurs,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,,ok
145,27/01/2022,Vente,"320000,00",0,Maison,133.0,6.0,276.0,13 SQ DE L'ABBE FRANCOIS JOLLEC TRELAZE 49800 France,47.446658,-0.46379,13 Square de l'Abbé François Jollec 49800 Trélazé,0.78,housenumber,49353_0002_00013,13,Square de l'Abbé François Jollec,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
146,28/01/2022,Vente,"258000,00",0,Maison,120.0,5.0,309.0,91 RUE RAYMOND LEFEVRE TRELAZE 49800 France,47.44475,-0.487882,91 Rue Raymond Lefèvre 49800 Trélazé,0.82,housenumber,49353_0950_00091,91,Rue Raymond Lefèvre,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
