,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,latitude,longitude,result_score,moy_vf_10_plus_proches,moy_dist_10_plus_proches,densite_pop,prix_m2
550,25/02/2022,Vente,299000.0,0,1,139.0,5.0,545.0,47.474376,-0.960806,0.5,1644500.0,215.23312994084512,117.05,548.6238532110092
551,21/02/2022,Vente,710000.0,0,1,170.0,8.0,4219.0,47.506812,-0.629746,0.66,3905000.0,122.18459169182157,45.26,168.28632377340602
552,21/02/2022,Vente,710000.0,0,1,170.0,8.0,7080.0,47.506812,-0.629746,0.66,3905000.0,122.18459169182157,45.26,100.28248587570621
553,23/02/2022,Vente,209000.0,0,1,98.0,5.0,180.0,47.479926,-0.575324,0.72,1149500.0,38.72507653017339,24.31,1161.111111111111
554,01/03/2022,Vente,285500.0,0,1,88.0,5.0,2188.0,47.488449,-0.783016,0.69,1570250.0,104.93805449552339,28.99,130.48446069469836
555,01/03/2022,Vente,285500.0,0,1,88.0,5.0,1360.0,47.488449,-0.783016,0.69,1570250.0,104.93805449552339,28.99,209.9264705882353
556,23/02/2022,Vente,289500.0,0,1,98.0,4.0,490.0,47.42923,-0.608307,0.8,1592250.0,45.07027961263698,61.12,590.8163265306123
557,25/02/2022,Vente,320000.0,0,1,151.0,5.0,510.0,47.403794,-0.758052,0.84,1760000.0,42.86510901109142,42.85,627.4509803921569
558,15/02/2022,Vente,882000.0,0,3,181.0,0.0,1352.0,47.481914,-0.577641,0.82,4851000.0,28.98556059676139,24.31,652.3668639053254
559,11/02/2022,Vente,195283.0,0,1,100.0,4.0,294.0,47.50037,-0.801326,0.82,1074056.5,18.540296922489468,28.99,664.2278911564625
560,07/03/2022,Vente,164000.0,0,1,76.0,3.0,906.0,47.463853,-0.700374,0.52,902000.0,87.94665663028877,25.12,181.01545253863134
561,22/02/2022,Vente,189585.0,0,1,81.0,4.0,124.0,47.500248,-0.581112,0.75,1042717.5,34.14136576062756,45.26,1528.9112903225807
562,23/02/2022,Vente,150000.0,0,1,68.0,5.0,2000.0,47.368508,-0.703199,0.41,825000.0,90.37849663886105,42.85,75.0
563,23/02/2022,Vente,150000.0,0,1,68.0,5.0,370.0,47.368508,-0.703199,0.41,825000.0,90.37849663886105,42.85,405.4054054054054
564,28/02/2022,Vente,180000.0,0,1,169.0,6.0,4196.0,47.225609,-0.544915,0.66,990000.0,237.08113660061204,88.97,42.89799809342231
565,24/02/2022,Vente,330000.0,0,1,86.0,4.0,481.0,47.459725,-0.7067,0.81,1815000.0,70.14298535280832,42.85,686.0706860706861
566,22/02/2022,Vente,320000.0,0,1,86.0,6.0,378.0,47.50662,-0.60753,0.75,1760000.0,64.9701313641537,45.26,846.5608465608466
567,22/02/2022,Vente,235000.0,0,1,78.0,5.0,300.0,47.486309,-0.597363,0.68,1292500.0,51.139874502846965,45.26,783.3333333333334
568,03/03/2022,Vente,249000.0,0,1,122.0,6.0,615.0,47.419835,-0.615356,0.78,1369500.0,69.57989071469473,61.12,404.8780487804878
569,02/03/2022,Vente,215000.0,0,1,56.0,2.0,513.0,47.493754,-0.582415,0.79,1182500.0,40.1757756050426,45.26,419.1033138401559
570,09/03/2022,Vente,525000.0,0,1,112.0,6.0,689.0,47.480162,-0.580689,0.82,2887500.0,30.26452559535263,24.31,761.9738751814224
571,15/02/2022,Vente,188000.0,0,1,105.0,4.0,410.0,47.521908,-0.884388,0.54,1034000.0,21.715344843620535,28.99,458.5365853658537
572,17/02/2022,Vente,230000.0,0,1,113.0,4.0,558.0,47.460456,-0.790338,0.79,1265000.0,59.30195385977444,42.85,412.18637992831543
573,24/02/2022,Vente,300000.0,0,1,95.0,4.0,862.0,47.501149,-0.794693,0.72,1650000.0,40.71470193181905,28.99,348.0278422273782
574,22/02/2022,Vente,159500.0,0,1,90.0,4.0,44.0,47.503706,-0.802748,0.82,877250.0,23.30380655632291,28.99,3625.0
575,07/01/2022,Vente,187250.0,0,1,92.0,4.0,850.0,47.182968,-0.693855,0.76,1029875.0,172.36151643721783,88.97,220.2941176470588
576,20/01/2022,Vente,47000.0,0,3,12.0,0.0,135.0,47.144491,-0.699482,0.66,258500.0,100.00875007858338,88.97,348.14814814814815
577,20/01/2022,Vente,47000.0,0,3,50.0,0.0,135.0,47.144491,-0.699482,0.66,258500.0,100.00875007858338,88.97,348.14814814814815
578,19/01/2022,Vente,180000.0,0,1,177.0,6.0,1018.0,47.261084,-1.044122,0.68,990000.0,16.313411675051462,59.26,176.81728880157172
579,04/01/2022,Vente,175882.0,0,1,160.0,6.0,262.0,47.265598,-1.02222,0.58,967351.0,49.38925959392349,59.26,671.3053435114504
580,04/01/2022,Vente,108390.0,0,1,76.0,4.0,225.0,47.267178,-1.029624,0.76,596145.0,56.47317707194546,59.26,481.73333333333335
581,14/01/2022,Vente,185000.0,0,1,89.0,4.0,792.0,47.272291,-1.069309,0.63,1017500.0,126.67004124763618,59.26,233.58585858585857
582,05/01/2022,Vente,252000.0,0,1,110.0,5.0,2000.0,47.288354,-0.726502,0.58,1386000.0,287.84601948064847,88.97,126.0
583,07/01/2022,Vente,168000.0,0,1,135.0,4.0,197.0,47.21149,-0.721697,0.74,924000.0,32.959600802251344,88.97,852.7918781725888
584,03/01/2022,Vente,172500.0,0,1,98.0,4.0,702.0,47.2768,-1.03127,0.65,948750.0,64.80311089955869,59.26,245.72649572649573
585,24/01/2022,Vente,189000.0,0,1,109.0,4.0,1262.0,47.186964,-1.034174,0.68,1039500.0,131.78365522626234,59.26,149.7622820919176
586,24/01/2022,Vente,189000.0,0,1,109.0,4.0,738.0,47.186964,-1.034174,0.68,1039500.0,131.78365522626234,59.26,256.0975609756098
587,28/01/2022,Vente,275000.0,0,1,88.0,4.0,964.0,47.188083,-0.698233,0.84,1512500.0,152.3426327350133,88.97,285.26970954356847
588,11/01/2022,Vente,100000.0,0,1,45.0,2.0,667.0,47.29974,-1.117415,0.76,550000.0,191.52962552317567,59.26,149.92503748125938
589,03/02/2022,Vente,56000.0,0,1,80.0,3.0,350.0,47.254453,-0.986049,0.6,308000.0,162.61303440837182,59.26,160.0
590,26/01/2022,Vente,130000.0,0,1,70.0,4.0,561.0,47.273486,-1.025445,0.65,715000.0,45.276011596084636,59.26,231.729055258467
591,24/01/2022,Vente,82500.0,0,1,114.0,6.0,236.0,47.290347,-1.044559,0.62,453750.0,141.15545895718793,59.26,349.5762711864407
592,27/01/2022,Vente,135000.0,0,1,70.0,4.0,188.0,47.287347,-0.983878,0.73,742500.0,158.13719342715044,59.26,718.0851063829788
593,12/01/2022,Vente,132689.5,0,1,78.0,3.0,422.0,47.264279,-1.047479,0.66,729792.25,26.151829578852766,59.26,314.43009478672985
594,04/02/2022,Vente,340000.0,0,1,25.0,1.0,104.0,47.202328,-0.730507,0.67,1870000.0,26.504118897261957,88.97,3269.230769230769
595,04/02/2022,Vente,340000.0,0,1,82.0,4.0,104.0,47.202328,-0.730507,0.67,1870000.0,26.504118897261957,88.97,3269.230769230769
596,04/02/2022,Vente,340000.0,0,1,163.0,5.0,874.0,47.202328,-0.730507,0.67,1870000.0,26.504118897261957,88.97,389.01601830663617
597,28/01/2022,Vente,165000.0,0,1,160.0,6.0,266.0,47.23198,-1.115108,0.59,907500.0,183.12306391001897,59.26,620.3007518796992
598,26/01/2022,Vente,261000.0,0,1,117.0,4.0,743.0,47.2684,-1.058587,0.82,1435500.0,69.82925709461787,59.26,351.278600269179
599,26/01/2022,Vente,261000.0,0,1,117.0,4.0,500.0,47.2684,-1.058587,0.82,1435500.0,69.82925709461787,59.26,522.0
600,27/01/2022,Vente,67000.0,0,1,55.0,2.0,32.0,47.263338,-1.044364,0.85,368500.0,20.342342174189003,59.26,2093.75
601,25/01/2022,Vente,83500.0,0,1,116.0,5.0,100.0,47.231345,-1.115531,0.78,459250.0,182.27389715257067,59.26,835.0
602,11/02/2022,Vente,80000.0,0,3,212.0,0.0,109.0,47.209852,-0.728426,0.7,440000.0,15.427751474778859,88.97,733.9449541284404
603,19/02/2022,Vente,200000.0,0,1,114.0,6.0,406.0,47.26993,-1.018918,0.63,1100000.0,42.060654765145806,59.26,492.61083743842363
604,19/02/2022,Vente,200000.0,0,1,114.0,6.0,784.0,47.26993,-1.018918,0.63,1100000.0,42.060654765145806,59.26,255.10204081632654
605,09/02/2022,Vente,160000.0,0,1,55.0,3.0,150.0,47.259505,-1.043035,0.58,880000.0,21.322339827018034,59.26,1066.6666666666667
606,09/02/2022,Vente,160000.0,0,1,55.0,3.0,126.0,47.259505,-1.043035,0.58,880000.0,21.322339827018034,59.26,1269.8412698412699
607,28/01/2022,Vente,200000.0,0,1,71.0,3.0,608.0,47.201668,-0.728762,0.75,1100000.0,28.753012908001647,88.97,328.94736842105266
608,31/01/2022,Vente,144000.0,0,1,82.0,4.0,800.0,47.146736,-0.698946,0.76,792000.0,104.16499239445697,88.97,180.0
609,03/02/2022,Vente,190000.0,0,1,187.0,7.0,208.0,47.261026,-1.045217,0.62,1045000.0,14.845966918228854,59.26,913.4615384615385
610,17/02/2022,Vente,205000.0,0,1,111.0,4.0,1224.0,47.223542,-1.042464,0.76,1127500.0,97.84734987163587,59.26,167.48366013071896
611,17/02/2022,Vente,205000.0,0,1,111.0,4.0,500.0,47.223542,-1.042464,0.76,1127500.0,97.84734987163587,59.26,410.0
612,28/01/2022,Vente,115000.0,0,1,57.0,4.0,570.0,47.212039,-0.726788,0.8,632500.0,21.758325430145945,88.97,201.75438596491227
613,15/02/2022,Vente,90000.0,0,1,82.0,4.0,1491.0,47.225909,-1.139832,0.52,495000.0,125.66106107361912,59.26,60.36217303822938
614,15/02/2022,Vente,90000.0,0,1,82.0,4.0,1300.0,47.225909,-1.139832,0.52,495000.0,125.66106107361912,59.26,69.23076923076923
615,18/02/2022,Vente,195000.0,0,1,81.0,4.0,542.0,47.215677,-0.740761,0.72,1072500.0,76.39757839404615,88.97,359.77859778597787
616,25/02/2022,Vente,87489.3,0,1,104.0,3.0,103.0,47.181591,-0.697555,0.7,481191.1500000001,165.02379439827348,88.97,849.4106796116505
617,03/02/2022,Vente,93000.0,0,1,50.0,3.0,165.0,47.212619,-0.796123,0.7,511500.0,145.8995338541,88.97,563.6363636363636
618,09/02/2022,Vente,162000.0,0,1,94.0,4.0,197.0,47.268711,-1.019976,0.56,891000.0,41.63674384953631,59.26,822.3350253807107
619,28/02/2022,Vente,103250.0,0,1,85.0,4.0,120.0,47.213397,-0.796562,0.64,567875.0,144.54253823479903,88.97,860.4166666666666
620,18/02/2022,Vente,238000.0,0,1,108.0,5.0,731.0,47.222339,-1.03643,0.63,1309000.0,107.0701150681027,59.26,325.5813953488372
621,08/02/2022,Vente,88340.0,0,1,60.0,3.0,240.0,47.262582,-1.046049,0.7,485870.0,16.68263045449251,59.26,368.0833333333333
622,25/02/2022,Vente,27800.0,0,1,106.0,5.0,83.0,47.291491,-0.915464,0.75,152900.0,150.26644755444963,59.26,334.93975903614455
623,08/02/2022,Vente,185000.0,0,1,130.0,5.0,369.0,47.259534,-1.047611,0.7,1017500.0,21.544035296379363,59.26,501.3550135501355
624,09/02/2022,Vente,67100.0,0,1,63.0,3.0,366.0,47.217941,-0.719066,0.71,369050.0,31.147888780603424,88.97,183.33333333333334
625,09/02/2022,Vente,67100.0,0,1,63.0,3.0,366.0,47.217941,-0.719066,0.71,369050.0,31.147888780603424,88.97,183.33333333333334
626,09/02/2022,Vente,67100.0,0,1,63.0,3.0,366.0,47.217941,-0.719066,0.71,369050.0,31.147888780603424,88.97,183.33333333333334
627,24/02/2022,Vente,108000.0,0,1,79.0,6.0,235.0,47.288147,-0.981605,0.73,594000.0,160.92470883230678,59.26,459.5744680851064
628,24/02/2022,Vente,156000.0,0,1,78.0,4.0,591.0,47.169711,-0.753921,0.58,858000.0,184.1769148005493,88.97,263.9593908629442
629,24/02/2022,Vente,156000.0,0,1,78.0,4.0,800.0,47.169711,-0.753921,0.58,858000.0,184.1769148005493,88.97,195.0
630,18/02/2022,Vente,115000.0,0,1,52.0,2.0,96.0,47.208833,-0.727789,0.79,632500.0,13.967274547563449,88.97,1197.9166666666667
631,18/02/2022,Vente,115000.0,0,3,56.0,0.0,96.0,47.208833,-0.727789,0.79,632500.0,13.967274547563449,88.97,1197.9166666666667
632,22/02/2022,Vente,72295.0,0,1,90.0,3.0,110.0,47.300305,-1.080406,0.64,397622.5,176.0971150743783,59.26,657.2272727272727
633,16/02/2022,Vente,150000.0,0,3,550.0,0.0,5285.0,47.143216,-0.767914,0.57,825000.0,142.74898579939358,88.97,28.38221381267739
634,09/02/2022,Vente,55000.0,0,1,57.0,1.0,213.0,47.2067,-0.726113,0.71,302500.0,20.55286065608118,88.97,258.21596244131456
635,17/02/2022,Vente,160000.0,0,1,78.0,4.0,416.0,47.213125,-0.802125,0.63,880000.0,137.32452423865877,88.97,384.61538461538464
636,01/03/2022,Vente,140000.0,0,1,60.0,2.0,540.0,47.256138,-0.904476,0.62,770000.0,217.1164006722799,59.26,259.25925925925924
637,07/01/2022,Vente,261000.0,0,1,229.0,8.0,2079.0,47.184416,-0.503756,0.71,1435500.0,136.12103122363644,22.31,125.54112554112554
638,07/01/2022,Vente,261000.0,0,1,57.0,2.0,2079.0,47.184416,-0.503756,0.71,1435500.0,136.12103122363644,22.31,125.54112554112554
639,05/01/2022,Vente,120000.0,0,2,34.0,2.0,82.0,47.146332,-0.534907,0.84,660000.0,8.888235842397307,22.31,1463.4146341463415
640,05/01/2022,Vente,120000.0,0,2,65.0,3.0,82.0,47.146332,-0.534907,0.84,660000.0,8.888235842397307,22.31,1463.4146341463415
641,11/01/2022,Vente,55000.0,0,1,114.0,4.0,162.0,47.208687,-0.439778,0.7,302500.0,109.67585365362437,22.31,339.5061728395062
642,11/01/2022,Vente,132000.0,0,3,223.0,0.0,80.0,47.145192,-0.535579,0.81,726000.0,6.873854557796741,22.31,1650.0
643,14/01/2022,Vente,125000.0,0,1,180.0,10.0,3321.0,47.093498,-0.599274,0.81,687500.0,251.17207746704753,22.31,37.639265281541704
644,04/01/2022,Vente,110000.0,0,1,107.0,4.0,536.0,47.191205,-0.117203,0.74,605000.0,85.39515010499797,120.09,205.22388059701493
645,18/01/2022,Vente,77000.0,0,1,146.0,4.0,140.0,47.127322,-0.236718,0.82,423500.0,88.42437668523671,120.09,550.0
646,10/01/2022,Vente,35000.0,0,1,72.0,3.0,140.0,47.125011,-0.235609,0.82,192500.0,88.19844081926479,120.09,250.0
647,10/01/2022,Vente,35000.0,0,3,56.0,0.0,140.0,47.125011,-0.235609,0.82,192500.0,88.19844081926479,120.09,250.0
648,14/01/2022,Vente,253000.0,0,1,106.0,4.0,797.0,47.174762,-0.545701,0.82,1391500.0,95.77425024240273,22.31,317.44040150564615
649,12/01/2022,Vente,75000.0,0,1,78.0,5.0,506.0,47.192444,-0.118111,0.83,412500.0,86.60355968078899,120.09,148.22134387351778
650,07/01/2022,Vente,105000.0,0,1,92.0,4.0,270.0,47.173099,-0.102583,0.53,577500.0,117.9926367458054,120.09,388.8888888888889
651,07/01/2022,Vente,105000.0,0,1,92.0,4.0,549.0,47.173099,-0.102583,0.53,577500.0,117.9926367458054,120.09,191.2568306010929
652,26/01/2022,Vente,95000.0,0,1,106.0,4.0,1485.0,47.144029,-0.376306,0.69,522500.0,239.04674778854726,22.31,63.97306397306397
653,26/01/2022,Vente,167500.0,0,1,99.0,4.0,566.0,47.160076,-0.547375,0.83,921250.0,56.24256385591508,22.31,295.9363957597173
654,26/01/2022,Vente,167500.0,0,1,99.0,4.0,662.0,47.160076,-0.547375,0.83,921250.0,56.24256385591508,22.31,253.02114803625378
655,19/01/2022,Vente,70000.0,0,1,151.0,4.0,273.0,47.194548,-0.120205,0.83,385000.0,95.13040660359782,120.09,256.4102564102564
656,24/01/2022,Vente,116600.0,0,1,62.0,3.0,755.0,47.139597,-0.208313,0.8,641300.0,118.4494743217086,120.09,154.43708609271522
657,26/01/2022,Vente,488000.0,0,1,200.0,6.0,1261.0,47.112506,-0.20764,0.79,2684000.0,150.51355987734874,120.09,386.99444885011894
658,14/01/2022,Vente,155000.0,0,1,96.0,4.0,633.0,47.114525,-0.062966,0.44,852500.0,328.8697948268197,120.09,244.8657187993681
659,14/01/2022,Vente,60000.0,0,1,60.0,3.0,170.0,47.143058,-0.147667,0.83,330000.0,71.65446628563183,120.09,352.94117647058823
660,25/01/2022,Vente,180000.0,0,1,170.0,5.0,300.0,47.125906,-0.152883,0.71,990000.0,16.070556961271958,120.09,600.0
661,25/01/2022,Vente,180000.0,0,3,35.0,0.0,300.0,47.125906,-0.152883,0.71,990000.0,16.070556961271958,120.09,600.0
662,20/01/2022,Vente,169900.0,0,1,98.0,6.0,510.0,47.128762,-0.148245,0.82,934450.0,27.244088652242443,120.09,333.1372549019608
663,20/01/2022,Vente,342500.0,0,1,134.0,4.0,537.0,47.12726,-0.151834,0.83,1883750.0,13.515809149392734,120.09,637.8026070763501
664,20/01/2022,Vente,342500.0,0,1,134.0,4.0,500.0,47.12726,-0.151834,0.83,1883750.0,13.515809149392734,120.09,685.0
665,25/01/2022,Vente,230000.0,0,1,178.0,5.0,965.0,47.105724,-0.485737,0.65,1265000.0,186.9006920208314,22.31,238.3419689119171
666,12/01/2022,Vente,144500.0,0,1,105.0,4.0,1152.0,47.140065,-0.240052,0.81,794750.0,120.9739137348962,120.09,125.43402777777777
667,14/01/2022,Vente,205000.0,0,1,98.0,4.0,826.0,47.107808,-0.467297,0.84,1127500.0,167.1774124270815,22.31,248.18401937046005
668,14/01/2022,Vente,205000.0,0,2,59.0,2.0,826.0,47.107808,-0.467297,0.84,1127500.0,167.1774124270815,22.31,248.18401937046005
669,14/01/2022,Vente,205000.0,0,2,50.0,3.0,826.0,47.107808,-0.467297,0.84,1127500.0,167.1774124270815,22.31,248.18401937046005
670,14/01/2022,Vente,205000.0,0,2,55.0,4.0,826.0,47.107808,-0.467297,0.84,1127500.0,167.1774124270815,22.31,248.18401937046005
671,28/01/2022,Vente,23750.0,0,1,30.0,1.0,60.0,47.135746,-0.200899,0.49,130625.0,123.52684779943036,120.09,395.8333333333333
672,28/01/2022,Vente,23750.0,0,1,51.0,2.0,64.0,47.135746,-0.200899,0.49,130625.0,123.52684779943036,120.09,371.09375
673,04/02/2022,Vente,113000.0,0,1,119.0,4.0,3118.0,47.125823,-0.531937,0.76,621500.0,34.69785824535892,22.31,36.241180243745994
674,04/02/2022,Vente,113000.0,0,1,40.0,1.0,1700.0,47.125574,-0.532378,0.8,621500.0,36.60713241605503,22.31,66.47058823529412
675,04/02/2022,Vente,113000.0,0,1,40.0,1.0,2420.0,47.125574,-0.532378,0.8,621500.0,36.60713241605503,22.31,46.69421487603306
676,02/02/2022,Vente,142000.0,0,1,26.0,1.0,280.0,47.135361,-0.160321,0.8,781000.0,37.56976220717453,120.09,507.14285714285717
677,02/02/2022,Vente,142000.0,0,1,114.0,4.0,417.0,47.135449,-0.16043,0.8,781000.0,38.07128178464527,120.09,340.5275779376499
678,28/01/2022,Vente,41500.0,0,1,75.0,2.0,363.0,47.17477,-0.545822,0.36,228250.0,95.77711750902175,22.31,114.32506887052341
679,25/01/2022,Vente,50000.0,0,1,74.0,4.0,630.0,47.124357,-0.150094,0.75,275000.0,25.35102667478987,120.09,79.36507936507937
680,02/02/2022,Vente,201000.0,0,1,99.0,4.0,945.0,47.195565,-0.09675,0.72,1105500.0,117.37805617194725,120.09,212.6984126984127
681,28/01/2022,Vente,177000.0,0,1,118.0,5.0,194.0,47.127973,-0.151254,0.7,973500.0,14.586284232786811,120.09,912.3711340206186
682,28/01/2022,Vente,177000.0,0,3,370.0,0.0,522.0,47.127921,-0.151128,0.7,973500.0,14.711622586766648,120.09,339.08045977011494
683,20/01/2022,Vente,214500.0,0,1,144.0,6.0,3101.0,47.182993,-0.504553,0.47,1179750.0,136.34014682342672,22.31,69.1712350854563
684,31/01/2022,Vente,81000.0,0,1,100.0,3.0,284.0,47.123124,-0.234606,0.82,445500.0,92.37497456006206,120.09,285.2112676056338
685,03/02/2022,Vente,125000.0,0,1,82.0,4.0,2000.0,47.086148,-0.547017,0.46,687500.0,224.9859543608436,22.31,62.5
686,16/02/2022,Vente,110000.0,0,1,74.0,4.0,585.0,47.148316,-0.535286,0.83,605000.0,17.003624565067746,22.31,188.03418803418805
687,10/02/2022,Vente,168000.0,0,1,110.0,3.0,1459.0,47.196183,-0.119873,0.82,924000.0,96.5580771735836,120.09,115.14736120630569
688,19/01/2022,Vente,450000.0,0,1,153.0,4.0,2212.0,47.128121,-0.157419,0.84,2475000.0,18.566224242152163,120.09,203.4358047016275
689,19/01/2022,Vente,450000.0,0,1,52.0,2.0,2212.0,47.128121,-0.157419,0.84,2475000.0,18.566224242152163,120.09,203.4358047016275
690,19/01/2022,Vente,450000.0,0,1,52.0,2.0,2212.0,47.128121,-0.157419,0.84,2475000.0,18.566224242152163,120.09,203.4358047016275
691,19/01/2022,Vente,450000.0,0,1,100.0,4.0,2212.0,47.128121,-0.157419,0.84,2475000.0,18.566224242152163,120.09,203.4358047016275
692,11/02/2022,Vente,207500.0,0,1,172.0,7.0,1299.0,47.161144,-0.545439,0.81,1141250.0,52.84011791070888,22.31,159.73826020015397
693,11/02/2022,Vente,207500.0,0,1,172.0,7.0,813.0,47.161144,-0.545439,0.81,1141250.0,52.84011791070888,22.31,255.22755227552275
694,11/02/2022,Vente,207500.0,0,1,172.0,7.0,1076.0,47.161144,-0.545439,0.81,1141250.0,52.84011791070888,22.31,192.84386617100373
695,23/02/2022,Vente,130000.0,0,1,78.0,3.0,2016.0,47.169997,-0.566882,0.82,715000.0,148.55249089478775,22.31,64.48412698412699
696,22/02/2022,Vente,25000.0,0,1,87.0,3.0,160.0,47.18327,-0.5036,0.44,137500.0,135.5655275035476,22.31,156.25
697,16/02/2022,Vente,70000.0,0,1,58.0,2.0,1383.0,47.100839,-0.350298,0.65,385000.0,280.48564661078234,22.31,50.61460592913955
698,17/02/2022,Vente,24250.0,0,1,61.0,3.0,377.0,47.099891,-0.094497,0.82,133375.0,297.70338920051233,120.09,64.3236074270557
699,01/03/2022,Vente,1.0,0,1,63.0,3.0,4.0,47.204969,-0.429505,0.72,5.5,103.66290063571019,22.31,0.25
700,10/02/2022,Vente,100000.0,0,1,82.0,3.0,968.0,47.111166,-0.22086,0.82,550000.0,135.26276260609978,120.09,103.30578512396694
701,10/02/2022,Vente,99600.0,0,1,95.0,4.0,320.0,47.078869,-0.544835,0.82,547800.0,247.65291259155748,22.31,311.25
702,16/02/2022,Vente,72342.0,0,1,60.0,2.0,210.0,47.155298,-0.638262,0.59,397881.0,191.40993244781754,88.97,344.48571428571427
703,06/01/2022,Vente,295000.0,0,1,141.0,6.0,570.0,47.580924,-0.358452,0.82,1622500.0,46.437157830486626,103.91,517.5438596491229
704,05/01/2022,Vente,132000.0,0,1,73.0,4.0,101.0,47.363491,-0.036291,0.78,726000.0,129.14618808543227,204.33,1306.930693069307
705,14/01/2022,Vente,165000.0,0,1,95.0,5.0,469.0,47.374762,-0.101914,0.72,907500.0,29.785073920074023,204.33,351.81236673773986
706,14/01/2022,Vente,110000.0,0,3,80.0,0.0,520.0,47.373956,-0.10822,0.82,605000.0,19.625921772361902,204.33,211.53846153846155
707,17/01/2022,Vente,120000.0,0,1,69.0,3.0,603.0,47.377652,-0.116732,0.81,660000.0,37.98159481624649,204.33,199.00497512437812
708,14/01/2022,Vente,40000.0,0,1,60.0,2.0,1556.0,47.364759,-0.043577,0.55,220000.0,126.7823243867311,204.33,25.70694087403599
709,19/01/2022,Vente,150000.0,0,1,77.0,3.0,830.0,47.645959,-0.436095,0.71,825000.0,50.86382129397509,69.03,180.72289156626505
710,10/01/2022,Vente,225000.0,0,1,108.0,6.0,649.0,47.577757,-0.354819,0.83,1237500.0,39.61811631190338,103.91,346.68721109399075
711,11/01/2022,Vente,155000.0,0,1,67.0,3.0,684.0,47.55903,-0.389894,0.77,852500.0,88.57062392906289,103.91,226.6081871345029
712,12/01/2022,Vente,177000.0,0,1,94.0,4.0,1298.0,47.524124,-0.213371,0.77,973500.0,113.11514757008294,103.91,136.36363636363637
713,28/01/2022,Vente,195000.0,0,1,120.0,4.0,180.0,47.572018,-0.354826,0.82,1072500.0,58.58927744634554,103.91,1083.3333333333333
714,07/01/2022,Vente,82500.0,0,1,121.0,3.0,1114.0,47.383589,-0.066073,0.79,453750.0,128.58281191418692,204.33,74.05745062836625
715,26/01/2022,Vente,310000.0,0,1,154.0,4.0,500.0,47.373117,-0.106958,0.76,1705000.0,19.996811264231418,204.33,620.0
716,26/01/2022,Vente,310000.0,0,1,154.0,4.0,574.0,47.373117,-0.106958,0.76,1705000.0,19.996811264231418,204.33,540.0696864111499
717,11/01/2022,Vente,129300.0,0,1,75.0,5.0,312.0,47.375641,-0.106372,0.84,711150.0,17.981063977765466,204.33,414.4230769230769
718,03/02/2022,Vente,71927.15,0,1,98.0,4.0,1347.0,47.550548,-0.238165,0.67,395599.325,56.983260525212614,103.91,53.39803266518188
719,27/01/2022,Vente,100000.0,0,1,115.0,4.0,2070.0,47.537172,-0.223333,0.68,550000.0,108.22146781996834,103.91,48.309178743961354
720,11/01/2022,Vente,155000.0,0,2,52.0,3.0,40.0,47.648825,-0.441156,0.78,852500.0,47.661111485188655,69.03,3875.0
721,11/01/2022,Vente,155000.0,0,1,28.0,1.0,40.0,47.648825,-0.441156,0.78,852500.0,47.661111485188655,69.03,3875.0
722,11/01/2022,Vente,155000.0,0,2,51.0,3.0,40.0,47.648825,-0.441156,0.78,852500.0,47.661111485188655,69.03,3875.0
723,02/02/2022,Vente,116000.0,0,1,92.0,3.0,79.0,47.380611,-0.109018,0.81,638000.0,25.97172703330308,204.33,1468.3544303797469
724,18/01/2022,Vente,48200.0,0,1,74.0,3.0,314.0,47.579143,-0.360484,0.78,265100.0,50.61243139356004,103.91,153.5031847133758
725,20/01/2022,Vente,130000.0,0,1,68.0,4.0,651.0,47.540556,-0.282597,0.81,715000.0,167.94646920971704,103.91,199.69278033794163
726,12/01/2022,Vente,55555.0,0,1,60.0,3.0,42.0,47.614377,-0.326862,0.83,305552.5,107.0590771215687,103.91,1322.7380952380952
727,19/01/2022,Vente,160000.0,0,1,103.0,5.0,589.0,47.374031,-0.118093,0.82,880000.0,49.4622594320015,204.33,271.6468590831918
728,04/02/2022,Vente,128000.0,0,1,115.0,4.0,498.0,47.375684,-0.109602,0.77,704000.0,20.15056983363929,204.33,257.0281124497992
729,25/01/2022,Vente,17000.0,0,1,25.0,0.0,12560.0,47.566119,-0.290816,0.64,93500.0,172.943898364801,103.91,1.3535031847133758
730,04/02/2022,Vente,255000.0,0,1,170.0,4.0,4314.0,47.399894,-0.019908,0.6,1402500.0,126.6537985428064,204.33,59.109874826147426
731,04/02/2022,Vente,255000.0,0,1,170.0,4.0,1912.0,47.399894,-0.019908,0.6,1402500.0,126.6537985428064,204.33,133.36820083682008
732,04/02/2022,Vente,255000.0,0,1,170.0,4.0,5254.0,47.399894,-0.019908,0.6,1402500.0,126.6537985428064,204.33,48.53444994290065
733,01/02/2022,Vente,210000.0,0,1,146.0,6.0,1391.0,47.667048,-0.46725,0.71,1155000.0,27.900900806372047,69.03,150.9705248023005
734,17/02/2022,Vente,14260.0,0,1,52.0,3.0,4855.0,47.391637,-0.049812,0.83,78430.0,94.5127268932846,204.33,2.937178166838311
735,17/02/2022,Vente,14260.0,0,1,52.0,3.0,622.0,47.391637,-0.049812,0.83,78430.0,94.5127268932846,204.33,22.926045016077172
736,15/02/2022,Vente,144000.0,0,1,94.0,5.0,443.0,47.379952,-0.110767,0.69,792000.0,23.26445727521957,204.33,325.0564334085779
